day,event,bird_id,host_species,mite_species,day0_mites
11,1,AMRE4,AMRE,Amerodectes ischyros,167
11,1,AMRE4,AMRE,Amerodectes ischyros,167
11,1,AMRE4,AMRE,Amerodectes ischyros,167
12,1,AMRE4,AMRE,Amerodectes ischyros,167
12,1,AMRE4,AMRE,Amerodectes ischyros,167
1,1,PROW12,PROW,Amerodectes protonotaria,66
3,1,PROW12,PROW,Amerodectes protonotaria,66
3,1,PROW12,PROW,Amerodectes protonotaria,66
4,1,PROW12,PROW,Amerodectes protonotaria,66
4,1,PROW12,PROW,Amerodectes protonotaria,66
4,1,PROW12,PROW,Amerodectes protonotaria,66
5,1,PROW12,PROW,Amerodectes protonotaria,66
5,1,PROW12,PROW,Amerodectes protonotaria,66
5,1,PROW12,PROW,Amerodectes protonotaria,66
5,1,PROW12,PROW,Amerodectes protonotaria,66
5,1,PROW12,PROW,Amerodectes protonotaria,66
6,1,PROW12,PROW,Amerodectes protonotaria,66
6,1,PROW12,PROW,Amerodectes protonotaria,66
6,1,PROW12,PROW,Amerodectes protonotaria,66
6,1,PROW12,PROW,Amerodectes protonotaria,66
6,1,PROW12,PROW,Amerodectes protonotaria,66
6,1,PROW12,PROW,Amerodectes protonotaria,66
6,1,PROW12,PROW,Amerodectes protonotaria,66
6,1,PROW12,PROW,Amerodectes protonotaria,66
6,1,PROW12,PROW,Amerodectes protonotaria,66
6,1,PROW12,PROW,Amerodectes protonotaria,66
6,1,PROW12,PROW,Amerodectes protonotaria,66
6,1,PROW12,PROW,Amerodectes protonotaria,66
7,1,PROW12,PROW,Amerodectes protonotaria,66
7,1,PROW12,PROW,Amerodectes protonotaria,66
7,1,PROW12,PROW,Amerodectes protonotaria,66
7,1,PROW12,PROW,Amerodectes protonotaria,66
7,1,PROW12,PROW,Amerodectes protonotaria,66
7,1,PROW12,PROW,Amerodectes protonotaria,66
7,1,PROW12,PROW,Amerodectes protonotaria,66
7,1,PROW12,PROW,Amerodectes protonotaria,66
7,1,PROW12,PROW,Amerodectes protonotaria,66
7,1,PROW12,PROW,Amerodectes protonotaria,66
7,1,PROW12,PROW,Amerodectes protonotaria,66
8,1,PROW12,PROW,Amerodectes protonotaria,66
8,1,PROW12,PROW,Amerodectes protonotaria,66
8,1,PROW12,PROW,Amerodectes protonotaria,66
8,1,PROW12,PROW,Amerodectes protonotaria,66
8,1,PROW12,PROW,Amerodectes protonotaria,66
8,1,PROW12,PROW,Amerodectes protonotaria,66
8,1,PROW12,PROW,Amerodectes protonotaria,66
8,1,PROW12,PROW,Amerodectes protonotaria,66
8,1,PROW12,PROW,Amerodectes protonotaria,66
9,1,PROW12,PROW,Amerodectes protonotaria,66
9,1,PROW12,PROW,Amerodectes protonotaria,66
9,1,PROW12,PROW,Amerodectes protonotaria,66
9,1,PROW12,PROW,Amerodectes protonotaria,66
9,1,PROW12,PROW,Amerodectes protonotaria,66
9,1,PROW12,PROW,Amerodectes protonotaria,66
9,1,PROW12,PROW,Amerodectes protonotaria,66
9,1,PROW12,PROW,Amerodectes protonotaria,66
9,1,PROW12,PROW,Amerodectes protonotaria,66
9,1,PROW12,PROW,Amerodectes protonotaria,66
10,1,PROW12,PROW,Amerodectes protonotaria,66
10,1,PROW12,PROW,Amerodectes protonotaria,66
10,1,PROW12,PROW,Amerodectes protonotaria,66
10,1,PROW12,PROW,Amerodectes protonotaria,66
10,1,PROW12,PROW,Amerodectes protonotaria,66
10,1,PROW12,PROW,Amerodectes protonotaria,66
10,1,PROW12,PROW,Amerodectes protonotaria,66
11,1,PROW12,PROW,Amerodectes protonotaria,66
11,1,PROW12,PROW,Amerodectes protonotaria,66
11,1,PROW12,PROW,Amerodectes protonotaria,66
11,1,PROW12,PROW,Amerodectes protonotaria,66
11,1,PROW12,PROW,Amerodectes protonotaria,66
12,1,PROW12,PROW,Amerodectes protonotaria,66
2,0,PROW13,PROW,Amerodectes protonotaria,66
4,1,PROW13,PROW,Amerodectes protonotaria,66
4,1,PROW13,PROW,Amerodectes protonotaria,66
5,1,PROW13,PROW,Amerodectes protonotaria,66
5,1,PROW13,PROW,Amerodectes protonotaria,66
5,1,PROW13,PROW,Amerodectes protonotaria,66
5,1,PROW13,PROW,Amerodectes protonotaria,66
5,1,PROW13,PROW,Amerodectes protonotaria,66
5,1,PROW13,PROW,Amerodectes protonotaria,66
6,1,PROW13,PROW,Amerodectes protonotaria,66
6,1,PROW13,PROW,Amerodectes protonotaria,66
6,1,PROW13,PROW,Amerodectes protonotaria,66
6,1,PROW13,PROW,Amerodectes protonotaria,66
6,1,PROW13,PROW,Amerodectes protonotaria,66
6,1,PROW13,PROW,Amerodectes protonotaria,66
6,1,PROW13,PROW,Amerodectes protonotaria,66
6,1,PROW13,PROW,Amerodectes protonotaria,66
6,1,PROW13,PROW,Amerodectes protonotaria,66
6,1,PROW13,PROW,Amerodectes protonotaria,66
6,1,PROW13,PROW,Amerodectes protonotaria,66
6,1,PROW13,PROW,Amerodectes protonotaria,66
6,1,PROW13,PROW,Amerodectes protonotaria,66
7,1,PROW13,PROW,Amerodectes protonotaria,66
7,1,PROW13,PROW,Amerodectes protonotaria,66
7,1,PROW13,PROW,Amerodectes protonotaria,66
7,1,PROW13,PROW,Amerodectes protonotaria,66
7,1,PROW13,PROW,Amerodectes protonotaria,66
7,1,PROW13,PROW,Amerodectes protonotaria,66
7,1,PROW13,PROW,Amerodectes protonotaria,66
7,1,PROW13,PROW,Amerodectes protonotaria,66
7,1,PROW13,PROW,Amerodectes protonotaria,66
7,1,PROW13,PROW,Amerodectes protonotaria,66
7,1,PROW13,PROW,Amerodectes protonotaria,66
8,1,PROW13,PROW,Amerodectes protonotaria,66
8,1,PROW13,PROW,Amerodectes protonotaria,66
8,1,PROW13,PROW,Amerodectes protonotaria,66
8,1,PROW13,PROW,Amerodectes protonotaria,66
8,1,PROW13,PROW,Amerodectes protonotaria,66
8,1,PROW13,PROW,Amerodectes protonotaria,66
9,1,PROW13,PROW,Amerodectes protonotaria,66
9,1,PROW13,PROW,Amerodectes protonotaria,66
9,1,PROW13,PROW,Amerodectes protonotaria,66
9,1,PROW13,PROW,Amerodectes protonotaria,66
9,1,PROW13,PROW,Amerodectes protonotaria,66
9,1,PROW13,PROW,Amerodectes protonotaria,66
9,1,PROW13,PROW,Amerodectes protonotaria,66
9,1,PROW13,PROW,Amerodectes protonotaria,66
9,1,PROW13,PROW,Amerodectes protonotaria,66
9,1,PROW13,PROW,Amerodectes protonotaria,66
10,1,PROW13,PROW,Amerodectes protonotaria,66
10,1,PROW13,PROW,Amerodectes protonotaria,66
10,1,PROW13,PROW,Amerodectes protonotaria,66
10,1,PROW13,PROW,Amerodectes protonotaria,66
10,1,PROW13,PROW,Amerodectes protonotaria,66
10,1,PROW13,PROW,Amerodectes protonotaria,66
11,1,PROW13,PROW,Amerodectes protonotaria,66
11,1,PROW13,PROW,Amerodectes protonotaria,66
11,1,PROW13,PROW,Amerodectes protonotaria,66
11,1,PROW13,PROW,Amerodectes protonotaria,66
11,1,PROW13,PROW,Amerodectes protonotaria,66
11,1,PROW13,PROW,Amerodectes protonotaria,66
11,1,PROW13,PROW,Amerodectes protonotaria,66
11,1,PROW13,PROW,Amerodectes protonotaria,66
11,1,PROW13,PROW,Amerodectes protonotaria,66
12,1,PROW13,PROW,Amerodectes protonotaria,66
12,0,PROW13,PROW,Amerodectes protonotaria,66
5,1,PROW13,PROW,Proctophyllodes quadratus,1
1,1,PROW14,PROW,Amerodectes protonotaria,27
1,1,PROW14,PROW,Amerodectes protonotaria,27
2,1,PROW14,PROW,Amerodectes protonotaria,27
2,1,PROW14,PROW,Amerodectes protonotaria,27
3,1,PROW14,PROW,Amerodectes protonotaria,27
3,1,PROW14,PROW,Amerodectes protonotaria,27
4,1,PROW14,PROW,Amerodectes protonotaria,27
4,1,PROW14,PROW,Amerodectes protonotaria,27
4,1,PROW14,PROW,Amerodectes protonotaria,27
4,1,PROW14,PROW,Amerodectes protonotaria,27
4,1,PROW14,PROW,Amerodectes protonotaria,27
5,1,PROW14,PROW,Amerodectes protonotaria,27
5,1,PROW14,PROW,Amerodectes protonotaria,27
5,1,PROW14,PROW,Amerodectes protonotaria,27
5,1,PROW14,PROW,Amerodectes protonotaria,27
5,1,PROW14,PROW,Amerodectes protonotaria,27
5,1,PROW14,PROW,Amerodectes protonotaria,27
5,1,PROW14,PROW,Amerodectes protonotaria,27
5,1,PROW14,PROW,Amerodectes protonotaria,27
6,1,PROW14,PROW,Amerodectes protonotaria,27
6,1,PROW14,PROW,Amerodectes protonotaria,27
7,1,PROW14,PROW,Amerodectes protonotaria,27
7,1,PROW14,PROW,Amerodectes protonotaria,27
7,1,PROW14,PROW,Amerodectes protonotaria,27
7,1,PROW14,PROW,Amerodectes protonotaria,27
8,1,PROW14,PROW,Amerodectes protonotaria,27
8,1,PROW14,PROW,Amerodectes protonotaria,27
2,1,PROW14,PROW,Proctophyllodes quadratus,1
